releaseName,bromaReleaseId,dbState,releaseId,trackId,errorMessage,bsonFixed,bromaStatus,hopeless
"Koi Mere Dil Da Haal","46437","processing","6a50ff673fbc92d483913267","","","false","NOT_IN_BROMA",""
"Hadh Kar Dil","46491","processing","6a48de434028dc69f7855f3e","","","false","NOT_IN_BROMA",""
"Ae Dil Kahin Se Unko","46492","processing","6a4908fd4028dc69f7855fad","","","false","NOT_IN_BROMA",""
"Armaan Hamare","46494","processing","6a49b7524028dc69f7855ffe","","","false","NOT_IN_BROMA",""
"Aap Ki Nazron Ne","46493","processing","6a4b03e43576ebe4b14b7e5f","","","false","NOT_IN_BROMA",""
"Aankh Churaaye","46496","processing","6a49d5864028dc69f78560d9","","","false","NOT_IN_BROMA",""
"Gori Hai Kalaiyan","46498","processing","6a48da47191ffc8b4c204dd5","","","true","NOT_IN_BROMA",""
"Sheeshe Ka Tha Dil Mera","46499","processing","6a49097d4028dc69f7855fb0","","","true","NOT_IN_BROMA",""
"Aankh Milakar Loot Liya Dil","46536","processing","6a4909f94028dc69f7855fb6","","","true","NOT_IN_BROMA",""
"Aa Jao Meri Tamanna","46501","processing","6a4b242f3576ebe4b14b7f49","","","true","NOT_IN_BROMA",""
"Dil ko tera intezar reh gaya","46502","processing","6a4c5b796d14d7a3515393f9","","","true","NOT_IN_BROMA",""
"Ek Pardesi Mera Dil Le Gaya","46503","processing","6a4c5bfd6d14d7a3515393fc","","","true","NOT_IN_BROMA",""
"Hamne Tumko Dil Ye De Diya","46510","processing","6a4c5c626d14d7a3515393ff","","","true","NOT_IN_BROMA",""
"Has Mat Yaar Nazar Lag Jayegi","46508","processing","6a4c5cdc6d14d7a351539402","","","true","NOT_IN_BROMA",""
"Itna Na Mujhse Tu Pyar Badha","46509","processing","6a4c5d3c6d14d7a351539405","","","true","NOT_IN_BROMA",""
"Jab Tu Najar Se Najar","46512","processing","6a4c5dd56d14d7a351539408","","","true","NOT_IN_BROMA",""
"Jabse Tujhko Dekha Hai","46511","processing","6a4c5e3f6d14d7a35153940b","","","true","NOT_IN_BROMA",""
"Jeena Yahan Marna Yahan","46292","processing","6a4c5eef6d14d7a35153940e","","","true","NOT_IN_BROMA",""
"Kesariya","46519","processing","6a4c5f816d14d7a351539411","","","true","NOT_IN_BROMA",""
"Koi Haseena Jab Rooth Jati Hai To","46513","processing","6a4c60956d14d7a351539414","","","true","NOT_IN_BROMA",""
"Mera Mann Dole Mera Tan Dole","46514","processing","6a4c61886d14d7a351539417","","","true","NOT_IN_BROMA",""
"Mera Mann","46518","processing","6a4c62126d14d7a35153941a","","","true","NOT_IN_BROMA",""
"Mere Mehboob Qayamat Hogi","46515","processing","6a4c62876d14d7a35153941d","","","true","NOT_IN_BROMA",""
"Mere Mehboob","46516","processing","6a4c62f46d14d7a351539420","","","true","NOT_IN_BROMA",""
"Panchi Sur Mein Gate Hai","46528","processing","6a4c63106d14d7a351539423","","","true","NOT_IN_BROMA",""
"Mujhe Teri Mohabbat Ka","46527","processing","6a4c63816d14d7a351539426","","","true","NOT_IN_BROMA",""
"Panchi Sur Mein Gate","46529","processing","6a4c638d6d14d7a351539429","","","true","NOT_IN_BROMA",""
"Mujhe Teri","46531","processing","6a4c63f06d14d7a35153942c","","","true","NOT_IN_BROMA",""
"Aaj Phir Jeene","46533","processing","6a4c63f86d14d7a35153942f","","","true","NOT_IN_BROMA",""
"Panchi Sur Mein","46532","processing","6a4c64046d14d7a351539432","","","true","NOT_IN_BROMA",""
"Aane Se Tere Mehke Din","46534","processing","6a4c64556d14d7a351539435","","","true","NOT_IN_BROMA",""
"Sach keh raha hai deewana","46273","processing","6a4c64596d14d7a351539436","","","true","NOT_IN_BROMA",""
"Aankhein Khuli Ho Yah Band","46270","processing","6a4c64ad6d14d7a35153943b","","","true","NOT_IN_BROMA",""
"Pardesi Pardesi","46268","processing","6a4c64bd6d14d7a35153943e","","","true","NOT_IN_BROMA",""
"Safar aur dhundh","46266","processing","6a4c64d26d14d7a351539441","","","true","NOT_IN_BROMA",""
"Sajna Mere Dil Ye Tera","46264","processing","6a4c65386d14d7a351539444","","","true","NOT_IN_BROMA",""
"Sanam Re","46262","processing","6a4c65a16d14d7a35153944a","","","true","NOT_IN_BROMA",""
"Aap Jo Mere Meet Naa Hote","46261","processing","6a4c65de6d14d7a35153944d","","","true","NOT_IN_BROMA",""
"Solah Baras Ki Baali Umar Ko Salam","46256","processing","6a4c65fd6d14d7a351539450","","","true","NOT_IN_BROMA",""
"Aap Ki Nazron Ne Samjha","46253","processing","6a4c66486d14d7a351539453","","","true","NOT_IN_BROMA",""
"Teri Yaadon Ka Safar","46252","processing","6a4c665b6d14d7a351539456","","","true","NOT_IN_BROMA",""
"Aasan Nahi Yahan","46250","processing","6a4c669e6d14d7a351539459","","","true","NOT_IN_BROMA",""
"Thehre Hue Paani Mein","46249","processing","6a4c66ab6d14d7a35153945c","","","true","NOT_IN_BROMA",""
"Adhi Adhi Raat","46247","processing","6a4c66fc6d14d7a35153945f","","","true","NOT_IN_BROMA",""
"Tumse Mila Jo Pyar Mujhe","46244","processing","6a4c66fd6d14d7a351539460","","","true","NOT_IN_BROMA",""
"Pehle Kabhi Na","46243","processing","6a4c67236d14d7a351539465","","","true","NOT_IN_BROMA",""
"Tune O Rangile Kaisa Jaadu Kiya","46242","processing","6a4c674b6d14d7a351539468","","","true","NOT_IN_BROMA",""
"Aisaa Lagataa Hai","46241","processing","6a4c67506d14d7a35153946b","","","true","NOT_IN_BROMA",""
"Pehli Pehli Baar x Dil Deewana","46847","processing","6a4c67976d14d7a35153946e","","","true","NOT_IN_BROMA",""
"Tune O Rangile","46848","processing","6a4c67986d14d7a35153946f","","","true","NOT_IN_BROMA",""
"Akhmedov","46849","processing","6a4c67b76d14d7a351539474","","","true","NOT_IN_BROMA",""
"Amplifier","46850","processing","6a4c68706d14d7a35153947a","","","true","NOT_IN_BROMA",""
"Pehli Pehli Baar","46851","processing","6a4c68e26d14d7a35153947d","","","true","NOT_IN_BROMA",""
"Ankhiyon Ke Jharokhon Se","46852","failed","6a4c69a56d14d7a351539480","","timeout of 60000ms exceeded","true","NOT_IN_BROMA","YES"
"Baarish Ki Pyaas","46853","processing","6a4c6ab86d14d7a351539486","","","true","NOT_IN_BROMA",""
"Baarish","46854","processing","6a4c6b2c6d14d7a351539489","","","true","NOT_IN_BROMA",""
"Phool gulab ka khilta","46855","processing","6a4c6b6c6d14d7a35153948c","","","true","NOT_IN_BROMA",""
"Bahut Pyar Karte Hain Tumko","46856","processing","6a4c6bc36d14d7a35153948f","","","true","NOT_IN_BROMA",""
"Bandeya","46857","processing","6a4c6bfe6d14d7a351539492","","","true","NOT_IN_BROMA",""
"Phool Gulab Ka","46858","processing","6a4c6c076d14d7a351539495","","","true","NOT_IN_BROMA",""
"Bansuriya Ab Yehi Pukare","46859","processing","6a4c6c836d14d7a351539498","","","true","NOT_IN_BROMA",""
"Baras Ki Baali Umar","46860","processing","6a4c6cbd6d14d7a35153949b","","","true","NOT_IN_BROMA",""
"Beete lamhe","46861","processing","6a4c6cf76d14d7a35153949e","","","true","NOT_IN_BROMA",""
"Bewafa","46862","processing","6a4c6d2b6d14d7a3515394a1","","","true","NOT_IN_BROMA",""
"Bhooli Bisri Prem Kahani","46863","processing","6a4c6d636d14d7a3515394a4","","","true","NOT_IN_BROMA",""
"Bindiya Chamkegi Chudi Khankegi","46864","processing","6a4c6d9e6d14d7a3515394a7","","","true","NOT_IN_BROMA",""
"Chaahat","46865","processing","6a4c6dd76d14d7a3515394aa","","","true","NOT_IN_BROMA",""
"Phool Jaisi Muskaan","46866","processing","6a4c6deb6d14d7a3515394ad","","","true","NOT_IN_BROMA",""
"Phool Main bheju","46867","processing","6a4c6e6d6d14d7a3515394e8","","","true","NOT_IN_BROMA",""
"Chale To Kaat Hi Jayegi Safar","46868","processing","6a4c6e676d14d7a3515394e5","","","true","NOT_IN_BROMA",""
"Chahun Main Ya Naa","46869","processing","6a4c6e196d14d7a3515394b9","","","true","NOT_IN_BROMA",""
"Phoolon Ke Mausam","46870","processing","6a4c6ec56d14d7a3515394ee","","","true","NOT_IN_BROMA",""
"Chand Chhupa Badal Mein","46184","processing","6a4c6eab6d14d7a3515394eb","","","false","NOT_IN_BROMA",""
"Chhodenge Na Hum Tera Sath","46871","processing","6a4c6eea6d14d7a3515394f1","","","true","NOT_IN_BROMA",""
"Pyaar Gum Dil ke","46183","failed","6a4c6f1f6d14d7a3515394f4","","Broma HTTP 429: status: validation_error; errors.file.rule: audio limit exceeded in release; errors.","false","NOT_IN_BROMA","YES"
"Chhupana Bhi Nahi Aata","46872","processing","6a4c6f2a6d14d7a3515394f7","","","true","NOT_IN_BROMA",""
"Pyaar Gum Hai","46873","processing","6a4c6f7a6d14d7a351539524","","","true","NOT_IN_BROMA",""
"Chupke Se Pyar Hua Hai","46874","processing","6a4c6f896d14d7a35153952a","","","true","NOT_IN_BROMA",""
"Pyaar Ki Kasthi Mein","46877","processing","6a4c6fd36d14d7a35153952d","","","true","NOT_IN_BROMA",""
"Darkhaast","46878","processing","6a4c6fff6d14d7a351539530","","","true","NOT_IN_BROMA",""
"Pyaar Ki Kasthi","46879","processing","6a4c702f6d14d7a351539533","","","true","NOT_IN_BROMA",""
"Deewana Kar Raha Hai","46880","processing","6a4c70546d14d7a35153954f","","","true","NOT_IN_BROMA",""
" Ritin animation","46881","processing","6a4c70816d14d7a351539552","","","true","NOT_IN_BROMA",""
"Dheere Dheere","46162","failed","6a4c70bd6d14d7a351539555","","Broma HTTP 429: status: validation_error; errors.file.rule: audio limit exceeded in release; errors.","false","NOT_IN_BROMA","YES"
"Pyar Ka Ehsaa","46882","processing","6a4c70f16d14d7a351539558","","","true","NOT_IN_BROMA",""
"Dhoop Mein Nikla Na Karo Roop Ki Rani","46883","processing","6a4c71366d14d7a35153955b","","","true","NOT_IN_BROMA",""
"Pyar Ka Ehsaas","46884","processing","6a4c71666d14d7a35153955e","","","true","NOT_IN_BROMA",""
"Dhun","46885","processing","6a4c71956d14d7a351539561","","","true","NOT_IN_BROMA",""
"Pyar Kahe Banaya Ram","46886","processing","6a4c71c56d14d7a351539564","","","true","NOT_IN_BROMA",""
"Phool Jaisi Muskaan","46887","processing","6a4c71d36d14d7a351539567","","","true","NOT_IN_BROMA",""
"Raah Me Unse Mulakat","46888","processing","6a4c75566d14d7a35153958f","","","true","NOT_IN_BROMA",""
"Kandhe mile se Thana chaudar","46875","processing","6a4c79e26d14d7a351539597","","","true","NOT_IN_BROMA",""
"Raat Ko Aaunga","46889","processing","6a4c7a496d14d7a35153959a","","","true","NOT_IN_BROMA",""
"Ram Kasam Delhi Sarkar","46147","processing","6a4c7ade6d14d7a35153959d","","","false","NOT_IN_BROMA",""
"Ram Kasam Delhi","46890","processing","6a4c7b606d14d7a3515395a0","","","true","NOT_IN_BROMA",""
"Rangdar Ke","46142","processing","6a4c7bce6d14d7a3515395a3","","","false","NOT_IN_BROMA",""
"Rangdar Se Sikh Rangdari","46891","processing","6a4c7c2b6d14d7a3515395a6","","","true","NOT_IN_BROMA",""
"Rishta Pyar Ka Na","46892","processing","6a4c7f046d14d7a3515395a9","","","true","NOT_IN_BROMA",""
"Rote Rote Yun Hi Raat","46893","processing","6a4c7f9f6d14d7a3515395ac","","","true","NOT_IN_BROMA",""
"Rote Rote yun hi","46894","processing","6a4c801c6d14d7a3515395af","","","true","NOT_IN_BROMA",""
"Ruk Re Tareniya","46895","processing","6a4c80786d14d7a3515395b2","","","true","NOT_IN_BROMA",""
"Saat Samund","46896","processing","6a4c80db6d14d7a3515395b5","","","true","NOT_IN_BROMA",""
"Saat Samundar","46897","processing","6a4c81846d14d7a3515395b8","","","true","NOT_IN_BROMA",""
"Sahil Nizami","46898","failed","6a4c82256d14d7a3515395bb","","timeout of 60000ms exceeded","true","NOT_IN_BROMA","YES"
"Shaam Hai Dhuan Dhuan","46899","processing","6a4c93746d14d7a3515395dc","","","true","NOT_IN_BROMA",""
"Sham hai dhuan sa hawa","46900","processing","6a4c94086d14d7a3515395df","","","true","NOT_IN_BROMA",""
"Sun Meri Sheh","46901","processing","6a4c971c6d14d7a3515395f1","","","true","NOT_IN_BROMA",""
"Deurali Ukali Chadhera","46117","delivered","6a44e30063d9e483edd4c80d","","","false","NOT_IN_BROMA",""
"Gairi Khet Ko Sirai Hanyo","46116","delivered","6a44e3db63d9e483edd4c810","","","false","NOT_IN_BROMA",""
"Gajalule Ankhai Chhopne","46114","delivered","6a44edb8161d7aa451fcd42c","","","false","NOT_IN_BROMA",""
"Manchhe Ko Maya Yeha","46112","delivered","6a44f07c161d7aa451fcd438","","","false","NOT_IN_BROMA",""
"Aisa Lagta Hai Jaise","46110","delivered","6a44f297161d7aa451fcd43b","","","false","NOT_IN_BROMA",""
"Zindagi Ki Talash Mein","46108","delivered","6a44f4d1161d7aa451fcd446","","","false","NOT_IN_BROMA",""
"Mayaluko Maya Mitho","46107","delivered","6a44f6e6161d7aa451fcd454","","","false","NOT_IN_BROMA",""
"Muglan Hera Jadai Chu","46103","delivered","6a44f7d5161d7aa451fcd470","","","false","NOT_IN_BROMA",""
"Musu Musu Hasi Deuna","46104","delivered","6a44f87a161d7aa451fcd492","","","false","NOT_IN_BROMA",""
"Allah Di Kassam","46102","delivered","6a44f9ab161d7aa451fcd4a4","","","false","NOT_IN_BROMA",""
"Deurali Ma Batas Chalyo","46078","delivered","6a44e2a863d9e483edd4c80a","","","false","NOT_IN_BROMA",""
"Dadaima Mela Lagecha","46074","delivered","6a44e21463d9e483edd4c807","","","false","NOT_IN_BROMA",""
"Chiya Bari Ma","46073","delivered","6a44e19e63d9e483edd4c804","","","false","NOT_IN_BROMA",""
"China","46072","delivered","6a44e11d63d9e483edd4c801","","","false","NOT_IN_BROMA",""
"Birata Ko Chino","46071","delivered","6a44dfb363d9e483edd4c7e7","","","false","NOT_IN_BROMA",""
"Bidesh Jane Mayalu","46069","delivered","6a44df2b63d9e483edd4c7e4","","","false","NOT_IN_BROMA",""
"Basa Sundari","46065","delivered","6a44cde063d9e483edd4c7d5","","","false","NOT_IN_BROMA",""
"Kasme Vaade Pyar Wafa","46478","cancelled","6a44cdd263d9e483edd4c7d2","","","false","NOT_IN_BROMA",""
"Jhume Re Manwa Jhume","46357","cancelled","6a44cd6963d9e483edd4c7cf","","","false","NOT_IN_BROMA",""
"Banma Kasturi","46061","delivered","6a44cd2d63d9e483edd4c7cc","","","false","NOT_IN_BROMA",""
"Aba Yo Baato Mero Ho","46056","delivered","6a44cc1763d9e483edd4c7be","","","false","NOT_IN_BROMA",""
"Aakashaima Chil Udyo Dharti Ma Chaya","46054","delivered","6a44cb5863d9e483edd4c7bb","","","false","NOT_IN_BROMA",""
"Ae Mere Dil Bata Kya Bura","46052","delivered","6a44ca9063d9e483edd4c7b8","","","false","NOT_IN_BROMA",""
"Ab Hain Neend","46051","delivered","6a44c8d863d9e483edd4c7b2","","","false","NOT_IN_BROMA",""
"Ab Hain Neend Kise","46050","delivered","6a44c65463d9e483edd4c769","","","false","NOT_IN_BROMA",""
"Bidesh Jane Mayalu","46362","cancelled","6a44b12f63d9e483edd4c6e2","","Release deleted by admin","false","NOT_IN_BROMA",""
"Aaj RuswaTari Galiyon","46044","delivered","6a44a9b763d9e483edd4c68c","","","false","NOT_IN_BROMA",""
"Aakashaima Chil Udyo Dharti Ma Chaya","46363","cancelled","6a44a93963d9e483edd4c689","","Release deleted by admin","false","NOT_IN_BROMA",""
"Aaj Pahli Daar dil","46042","delivered","6a44a87063d9e483edd4c686","","","false","NOT_IN_BROMA",""
"Sham Hai Dhuan","46876","processing","6a4c947e6d14d7a3515395e2","","","true","NOT_IN_BROMA",""
"Shuru Ho Rahi Hai","46903","processing","6a4c951f6d14d7a3515395e5","","","true","NOT_IN_BROMA",""
"Sona Ke Sikadiya","46904","processing","6a4c959a6d14d7a3515395e8","","","true","NOT_IN_BROMA",""
"Sona Kitna Sona Hai","46905","processing","6a4c96296d14d7a3515395eb","","","true","NOT_IN_BROMA",""
"Sun Meri Shehzadi","46906","processing","6a4c96a16d14d7a3515395ee","","","true","NOT_IN_BROMA",""
"Sweet Sixteen Dreams","46907","processing","6a4c97a46d14d7a3515395f4","","","true","NOT_IN_BROMA",""
"Sykkeen kutsu kaikuu","46908","processing","6a4ca8bd6d14d7a35153961b","","","true","NOT_IN_BROMA",""
"Tera Pallu Sarka Jaye","46910","processing","6a4ca9196d14d7a35153961e","","","true","NOT_IN_BROMA",""
"Tera Pallu Sarka","46911","processing","6a4ca9616d14d7a351539621","","","true","NOT_IN_BROMA",""
"Tere Bahoon Me","46912","processing","6a4ca9ad6d14d7a351539624","","","true","NOT_IN_BROMA",""
"Tere Bina Jeen","46913","processing","6a4ca9f66d14d7a351539627","","","true","NOT_IN_BROMA",""
"Tere Bina Jeena","46914","processing","6a4caa406d14d7a35153962a","","","true","NOT_IN_BROMA",""
"Tere Bina Zindegi","46915","processing","6a4caa8c6d14d7a35153962d","","","true","NOT_IN_BROMA",""
"Tere Dil Mein Mujhe","46916","processing","6a4caaf16d14d7a351539630","","","true","NOT_IN_BROMA",""
"Tere Dil Mein","46918","processing","6a4cab316d14d7a351539633","","","true","NOT_IN_BROMA",""
"Tere Mere Beech Men","46919","processing","6a4cab836d14d7a351539636","","","true","NOT_IN_BROMA",""
"Teri Mohabbat Meri","46920","processing","6a4cabf36d14d7a351539639","","","true","NOT_IN_BROMA",""
"Teri Payal Baji Jahan","46921","processing","6a4cac416d14d7a35153963c","","","true","NOT_IN_BROMA",""
"Teri Payal Baji","46922","processing","6a4cac9b6d14d7a35153963f","","","true","NOT_IN_BROMA",""
"AGAR TUM SATH HO","46923","processing","6a4ef86f069e60e4b8b3fd8b","","","true","NOT_IN_BROMA",""
"Jahan Tum Ho","46924","processing","6a4efc05069e60e4b8b3fdbc","","","true","NOT_IN_BROMA",""
"Janmo Janam","46925","processing","6a4efc7e069e60e4b8b3fdc5","","","true","NOT_IN_BROMA",""
"Jhooth Bole Kauwa Kaate","46927","processing","6a4efcc9069e60e4b8b3fdc8","","","true","NOT_IN_BROMA",""
"Jidhar Dekhti Hoon Udhar Tum Hi Tum Ho","46928","processing","6a4eff66069e60e4b8b3fdcf","","","true","NOT_IN_BROMA",""
"AIRPLANE","46929","processing","6a4eff73069e60e4b8b3fdd2","","","true","NOT_IN_BROMA",""
"Jahan Tum Ho","46930","processing","6a4eff82069e60e4b8b3fdd5","","","true","NOT_IN_BROMA",""
"Jhooth Bole Kauwa Kaate","46931","processing","6a4eff8a069e60e4b8b3fdd8","","","true","NOT_IN_BROMA",""
"Jhooth Bole Kauwa Kaate","46932","processing","6a4eff91069e60e4b8b3fddb","","","true","NOT_IN_BROMA",""
"Akela","46933","processing","6a4effdc069e60e4b8b3fdde","","","true","NOT_IN_BROMA",""
"Akela17 ","46934","processing","6a4f004d069e60e4b8b3fde1","","","true","NOT_IN_BROMA",""
"Jidhar Dekhti Hu","46935","processing","6a4f004d069e60e4b8b3fde2","","","true","NOT_IN_BROMA",""
"Jind Le Gaya Wo Dil Ka Jaani","46936","processing","6a4f0093069e60e4b8b3fde7","","","true","NOT_IN_BROMA",""
"Jo Bhi Kasme Khai Thi Humne","46937","processing","6a4f00d1069e60e4b8b3fded","","","true","NOT_IN_BROMA",""
"AMPLIFIER","46938","processing","6a4f0120069e60e4b8b3fdf0","","","true","NOT_IN_BROMA",""
"Jo Bhi Kasmein","46939","processing","6a4f013d069e60e4b8b3fdf3","","","true","NOT_IN_BROMA",""
"AM Thoughts","46940","processing","6a4f01a6069e60e4b8b3fdf6","","","true","NOT_IN_BROMA",""
"Jo Tere Sang Kati Rate","46941","processing","6a4f01ab069e60e4b8b3fdf9","","","true","NOT_IN_BROMA",""
"Julf Ghaneri Shaam","46942","processing","6a4f01f2069e60e4b8b3fdfc","","","true","NOT_IN_BROMA",""
"ANKAHI BAATEIN","45961","processing","6a4f020e069e60e4b8b3fdff","","","true","NOT_IN_BROMA",""
"Just Come","45959","processing","6a4f022d069e60e4b8b3fe02","","","true","NOT_IN_BROMA",""
"ANKAHI Modi Bihari ke Laika","45957","processing","6a4f027a069e60e4b8b3fe05","","","true","NOT_IN_BROMA",""
"Kaanta Laaga","45955","processing","6a4f027e069e60e4b8b3fe08","","","true","NOT_IN_BROMA",""
"ANKAHI Rap Baatein","45953","processing","6a4f02d1069e60e4b8b3fe0b","","","true","NOT_IN_BROMA",""
"Kabhi Bhula Kabhi Yaad Kiya","45952","processing","6a4f030e069e60e4b8b3fe0e","","","true","NOT_IN_BROMA",""
"ARSH","45951","processing","6a4f0330069e60e4b8b3fe11","","","true","NOT_IN_BROMA",""
"Kabhi Jo Baadal Barse","45948","processing","6a4f034b069e60e4b8b3fe14","","","true","NOT_IN_BROMA",""
"Kabhi Na Kabhi","45947","processing","6a4f03c3069e60e4b8b3fe17","","","true","NOT_IN_BROMA",""
"Kabhi Shaam Dhale To Mere","45945","processing","6a4f0434069e60e4b8b3fe1a","","","true","NOT_IN_BROMA",""
"Kabhi Shaam Dhale","45942","processing","6a4f04a2069e60e4b8b3fe1d","","","true","NOT_IN_BROMA",""
"Kabhi To Paas Mere Aao","45939","processing","6a4f04fc069e60e4b8b3fe20","","","true","NOT_IN_BROMA",""
"Kah Doon Tumhe","45938","processing","6a4f053e069e60e4b8b3fe23","","","true","NOT_IN_BROMA",""
"Kahan Ho Tum Chale Aao","45937","processing","6a4f0579069e60e4b8b3fe26","","","true","NOT_IN_BROMA",""
"Kaho Na Kaho","45934","processing","6a4f05c5069e60e4b8b3fe29","","","true","NOT_IN_BROMA",""
"Kaise Baani","45932","processing","6a4f060a069e60e4b8b3fe2c","","","true","NOT_IN_BROMA",""
"Kaisi Abhagan Bani Suhagan","45929","processing","6a4f068c069e60e4b8b3fe2f","","","true","NOT_IN_BROMA",""
"Kajara Behkega","45927","processing","6a4f06c0069e60e4b8b3fe32","","","true","NOT_IN_BROMA",""
"Kanta Laga Teri Beri Ke Niche","45926","processing","6a4f078f069e60e4b8b3fe35","","","true","NOT_IN_BROMA",""
"Pyar Bewafa","45925","processing","6a4f07d3069e60e4b8b3fe38","","","true","NOT_IN_BROMA",""
"Kasme Vaade Pyar Wafa","45920","cancelled","6a4f0803069e60e4b8b3fe3b","","","false","NOT_IN_BROMA",""
"Keh Doon Tumhe","45918","processing","6a4f0842069e60e4b8b3fe3e","","","true","NOT_IN_BROMA",""
"Kehdoon Tumhe Ya Chup Rahoon","45916","processing","6a4f0889069e60e4b8b3fe41","","","true","NOT_IN_BROMA",""
"AUR IS DIL MEIN","45914","processing","6a4f08d8069e60e4b8b3fe44","","","true","NOT_IN_BROMA",""
"Kehta Hai Dil","45913","processing","6a4f090b069e60e4b8b3fe47","","","true","NOT_IN_BROMA",""
"AZUL","45910","processing","6a4f0932069e60e4b8b3fe4a","","","true","NOT_IN_BROMA",""
"Baatcheet","45908","processing","6a4f0987069e60e4b8b3fe4d","","","true","NOT_IN_BROMA",""
"Keya Hua Yev Mujhe Keya Hua","45907","processing","6a4f0992069e60e4b8b3fe50","","","true","NOT_IN_BROMA",""
"Khairiyat","45906","processing","6a4f09e6069e60e4b8b3fe53","","","true","NOT_IN_BROMA",""
"Khoya Khoya Chand","45905","processing","6a4f0a26069e60e4b8b3fe56","","","true","NOT_IN_BROMA",""
"Khud Ko Tere","45901","processing","6a4f0a62069e60e4b8b3fe59","","","true","NOT_IN_BROMA",""
"Baazigar Mashupj","45898","processing","6a4f0a73069e60e4b8b3fe5c","","","true","NOT_IN_BROMA",""
"Khuda Aur Mohabbat","45897","processing","6a4f0aad069e60e4b8b3fe5f","","","true","NOT_IN_BROMA",""
"Babu Sona Rap","45896","processing","6a4f0ae4069e60e4b8b3fe62","","","true","NOT_IN_BROMA",""
"Khuda Jaane","45894","processing","6a4f0af2069e60e4b8b3fe65","","","true","NOT_IN_BROMA",""
"Kitna Pyar Karte Hain Sanam","45891","processing","6a4f0b34069e60e4b8b3fe68","","","true","NOT_IN_BROMA",""
"Babu Sonja Rap","45890","processing","6a4f0b39069e60e4b8b3fe6b","","","true","NOT_IN_BROMA",""
"Koi Aaye Mera Dill Thaamle","45887","processing","6a4f0b9b069e60e4b8b3fe6e","","","true","NOT_IN_BROMA",""
"Badhta Chal","45886","processing","6a4f0bb9069e60e4b8b3fe71","","","true","NOT_IN_BROMA",""
"Koi Sehri Babu","45885","processing","6a4f0c0a069e60e4b8b3fe74","","","true","NOT_IN_BROMA",""
"BAJIS EP","45883","processing","6a4f0c40069e60e4b8b3fe77","","","true","NOT_IN_BROMA",""
"Kora Kagaz Tha Ye Man Mera","45879","processing","6a4f0c7a069e60e4b8b3fe7a","","","true","NOT_IN_BROMA",""
"BEDARDEYA","45878","processing","6a4f0c9f069e60e4b8b3fe7d","","","true","NOT_IN_BROMA",""
"Kuch Na Kaho","45876","processing","6a4f0cd5069e60e4b8b3fe80","","","true","NOT_IN_BROMA",""
"BEWAFA TU NIKALI","45874","processing","6a4f0cf6069e60e4b8b3fe83","","","true","NOT_IN_BROMA",""
"Lagti Ho","45872","processing","6a4f0d61069e60e4b8b3fe86","","","true","NOT_IN_BROMA",""
"BEWAFA","45870","processing","6a4f123b069e60e4b8b3fe89","","","true","NOT_IN_BROMA",""
"Bihar Ki Sachai","45868","processing","6a4f12af069e60e4b8b3fe8c","","","true","NOT_IN_BROMA",""
"Bihar Pagla pagl","45866","processing","6a4f130f069e60e4b8b3fe8f","","","true","NOT_IN_BROMA",""
"Bihar Pagla Pagli","45865","processing","6a4f1365069e60e4b8b3fe92","","","true","NOT_IN_BROMA",""
"BLACK MONEY","45858","processing","6a4f13f0069e60e4b8b3fe95","","","true","NOT_IN_BROMA",""
"BLEED US","45857","processing","6a4f14aa069e60e4b8b3fe98","","","true","NOT_IN_BROMA",""
"BROKEN Modi Rap","45855","processing","6a4f1518069e60e4b8b3fe9b","","","true","NOT_IN_BROMA",""
"BROKEN","45853","processing","6a4f1587069e60e4b8b3fe9e","","","true","NOT_IN_BROMA",""
"CASH FLOW","45852","processing","6a4f15f9069e60e4b8b3fea1","","","true","NOT_IN_BROMA",""
"Chahat","45851","processing","6a4f17b8069e60e4b8b3fea4","","","true","NOT_IN_BROMA",""
"CHAHUNGA MAIN","45849","processing","6a4f1f5d069e60e4b8b3fea7","","","true","NOT_IN_BROMA",""
"CHALA KALTI","45848","processing","6a4f1fed069e60e4b8b3feaa","","","true","NOT_IN_BROMA",""
"Chhitara Jaba Tu ","45846","processing","6a4f28ee069e60e4b8b3fedf","","","true","NOT_IN_BROMA",""
"CHINA KI MAAL","45844","processing","6a4f296f069e60e4b8b3fee2","","","true","NOT_IN_BROMA",""
"Chumma Rap Tera","45841","processing","6a4f2a19069e60e4b8b3fee5","","","true","NOT_IN_BROMA",""
"Chumma Rap","45838","processing","6a4f2a6d069e60e4b8b3fee8","","","true","NOT_IN_BROMA",""
"Chummai Rap","45836","processing","6a4f2d97069e60e4b8b3feeb","","","true","NOT_IN_BROMA",""
"CHUSAMBA","45834","processing","6a4f2df8069e60e4b8b3feee","","","true","NOT_IN_BROMA",""
"COME CLOSER","45833","processing","6a4f2e74069e60e4b8b3fef1","","","true","NOT_IN_BROMA",""
"DAGAG","45830","processing","6a4f2ede069e60e4b8b3fef4","","","true","NOT_IN_BROMA",""
"Dard Aur Dava","45828","processing","6a4f31f166b4b4071b83829c","","","true","NOT_IN_BROMA",""
"Dard Aur Zeher","45826","processing","6a4f326e66b4b4071b83829f","","","true","NOT_IN_BROMA",""
"Dard ki dawal","45825","processing","6a4f32d066b4b4071b8382a2","","","true","NOT_IN_BROMA",""
