relName,bid,state,releaseId,trackId,error,bsonTag,category,bromaModStatus,bromaStep,inDrafts,inReleases
"Dil ke kone mei",44967,delivered,6a487719191ffc8b4c204d1e,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke kone mein chhupa",44964,delivered,6a4877e2191ffc8b4c204d21,,"",,NOT_IN_BROMA,-,-,false,false
"Dil keh raha",44962,delivered,6a4883fb191ffc8b4c204d33,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke armaan jaag",44961,delivered,6a486be4191ffc8b4c204d0f,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke armaan naye",44960,delivered,6a487332191ffc8b4c204d12,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke armaan",44959,delivered,6a4875cc191ffc8b4c204d1b,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke armaan tere",44963,delivered,6a487500191ffc8b4c204d18,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke armaan sab",44956,delivered,6a48742b191ffc8b4c204d15,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke kone mein jagi",44954,delivered,6a487882191ffc8b4c204d24,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke kone mein karein",44955,delivered,6a487952191ffc8b4c204d27,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke kone mein khushi",44946,delivered,6a487c60191ffc8b4c204d2a,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke taar bajayein",46824,failed,6a48806f191ffc8b4c204d2d,,"Missing Broma outlet ids",BSON_FIXED,NOT_IN_BROMA,-,-,false,false
"Dil ke taaron ko",44945,delivered,6a48818e191ffc8b4c204d30,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ki baat hai chhupi",44944,delivered,6a488e72191ffc8b4c204d36,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ki baat hai yeh dil",44942,delivered,6a48906a191ffc8b4c204d39,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ki baat tujhse",46472,processing,6a489164191ffc8b4c204d3c,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ki baatein bhi",46823,failed,6a489241191ffc8b4c204d3f,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil ki baatein chup",44937,delivered,6a4892ee191ffc8b4c204d42,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ki baaton ke hazaron",46822,failed,6a48940c191ffc8b4c204d45,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Laga Liya Maine Tumse Pyaar Karke",46821,failed,6a4898c6191ffc8b4c204d5a,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Do Deewane Pyar Ke",44935,delivered,6a48b280191ffc8b4c204d96,,"",,NOT_IN_BROMA,-,-,false,false
"Dupatta Sarak Raha",44933,delivered,6a48c760191ffc8b4c204da2,,"",,NOT_IN_BROMA,-,-,false,false
"Eka Karel zsg",44931,delivered,6a48ceb4191ffc8b4c204db4,,"",,NOT_IN_BROMA,-,-,false,false
"Eka Karelmnb",44932,delivered,6a48d1ee191ffc8b4c204dba,,"",,NOT_IN_BROMA,-,-,false,false
"Dil Tera Deewana",44930,delivered,6a48d232191ffc8b4c204dbd,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ki dhadkan tere",44924,delivered,6a4894f8191ffc8b4c204d48,,"",,NOT_IN_BROMA,-,-,false,false
"Dil kyoon udaa",44922,delivered,6a4897ef191ffc8b4c204d57,,"",,NOT_IN_BROMA,-,-,false,false
"Diwanon Se Poochho",44925,delivered,6a48b1d8191ffc8b4c204d93,,"",,NOT_IN_BROMA,-,-,false,false
"Din raat ke rang",44927,delivered,6a48b149191ffc8b4c204d90,,"",,NOT_IN_BROMA,-,-,false,false
"Duniya Haseeno Ka",44926,delivered,6a48b361191ffc8b4c204d99,,"",,NOT_IN_BROMA,-,-,false,false
"Dil Tera Deewana",44920,delivered,6a48b37c191ffc8b4c204d9c,,"",,NOT_IN_BROMA,-,-,false,false
"Ek Dil Hai",44921,delivered,6a48c90e191ffc8b4c204da5,,"",,NOT_IN_BROMA,-,-,false,false
"Duniya Haseeno",44919,delivered,6a48b454191ffc8b4c204d9f,,"",,NOT_IN_BROMA,-,-,false,false
"Dilwa Le Gaile Raja",44917,delivered,6a48c917191ffc8b4c204da8,,"",,NOT_IN_BROMA,-,-,false,false
"Ek Ladka Hai Ek",46820,failed,6a48cb4f191ffc8b4c204dab,,"Missing Broma outlet ids",BSON_FIXED,NOT_IN_BROMA,-,-,false,false
"Ek Meri Gali Ki Ladki",44915,delivered,6a48cd0a191ffc8b4c204dae,,"",,NOT_IN_BROMA,-,-,false,false
"Ek Meri Gali Ki",44916,delivered,6a48cda2191ffc8b4c204db1,,"",,NOT_IN_BROMA,-,-,false,false
"Eka Karelb",46475,failed,6a48d157191ffc8b4c204db7,,"Missing Broma outlet ids",,NOT_IN_BROMA,-,-,false,false
"Eka Karelpopi",46474,failed,6a48d280191ffc8b4c204dc0,,"Missing Broma outlet ids",,NOT_IN_BROMA,-,-,false,false
"Eka Karelsfdb",44914,delivered,6a48d353191ffc8b4c204dc3,,"",,NOT_IN_BROMA,-,-,false,false
"Eka Karelu Dil",44912,delivered,6a48d416191ffc8b4c204dc6,,"",,NOT_IN_BROMA,-,-,false,false
"Eka karelu mahe",44913,delivered,6a48d50a191ffc8b4c204dc9,,"",,NOT_IN_BROMA,-,-,false,false
"Gawah Hai Chand Tare",46819,failed,6a48d813191ffc8b4c204dcc,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Gawah Haichand",46476,failed,6a48d8b1191ffc8b4c204dcf,,"Missing Broma outlet ids",,NOT_IN_BROMA,-,-,false,false
"Ghar Se Nikal Pada",46477,failed,6a48d95a191ffc8b4c204dd2,,"Missing Broma outlet ids",,NOT_IN_BROMA,-,-,false,false
"Gori Hai Kalaiyan",44765,cancelled,6a48da47191ffc8b4c204dd5,,"",,NOT_IN_BROMA,-,-,false,false
"Dil Tera Deewana",44757,delivered,6a48da51191ffc8b4c204dd8,,"",,NOT_IN_BROMA,-,-,false,false
"Dil Tera Deewana",46637,processing,6a48daa5191ffc8b4c204ddb,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Hum Lakh Chupaye Pyaar",46818,failed,6a48f0af4028dc69f7855f67,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil ki har dhadkan",46817,failed,6a4895af191ffc8b4c204d4b,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil ki yeh dhadkan",46816,failed,6a48962d191ffc8b4c204d4e,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil ko ek aasmaan banaya hai",46815,failed,6a4896af191ffc8b4c204d51,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Kone Mein",46814,failed,6a489734191ffc8b4c204d54,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Laga Liya Maine",46813,failed,6a489960191ffc8b4c204d5d,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Maang Raha Hai",46812,failed,6a489a6d191ffc8b4c204d60,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Mein Dard Sa Jaga Hai",46811,failed,6a489af3191ffc8b4c204d63,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil mein jo baatein",46738,failed,6a48a1c9191ffc8b4c204d66,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Mein jo ek daag",46810,failed,6a48a2c8191ffc8b4c204d69,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Mere Na Aur Intezaar",46809,failed,6a48a390191ffc8b4c204d6c,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Ne Dil Se Iqra",46808,failed,6a48a544191ffc8b4c204d6f,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Ne Dil Se Iqrar",46807,failed,6a48a60a191ffc8b4c204d72,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil se chheda",46806,failed,6a48a695191ffc8b4c204d75,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil se dil ka rishta",46805,failed,6a48a74a191ffc8b4c204d78,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Tera Deewana",46804,failed,6a48a7e3191ffc8b4c204d7b,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dilon ke raaste se",46803,failed,6a48a869191ffc8b4c204d7e,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dilwa Le Gaile Raja",46802,failed,6a48a996191ffc8b4c204d81,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dilwa Le Gaile Raja",46801,failed,6a48adf5191ffc8b4c204d84,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dilwa Le Gaile",46800,failed,6a48af22191ffc8b4c204d87,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dilwale Jo Rumal Mein",46799,failed,6a48b05a191ffc8b4c204d8a,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dilwale Jo Rumal",46798,failed,6a48b0ce191ffc8b4c204d8d,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Hadh Kar Di Aapne",46797,failed,6a48db9a191ffc8b4c204dde,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Hadh Kar Dil",44742,cancelled,6a48de434028dc69f7855f3e,,"",,NOT_IN_BROMA,-,-,false,false
"Hamare Raj Chalta",44714,cancelled,6a48df324028dc69f7855f41,,"Release deleted by admin",,NOT_IN_BROMA,-,-,false,false
"Hamein Tumse Hua Hai",44720,delivered,6a48dfd54028dc69f7855f44,,"",,NOT_IN_BROMA,-,-,false,false
"Hamein Tumse Hua",44718,processing,6a48e04b4028dc69f7855f47,,"",,NOT_IN_BROMA,-,-,false,false
"Hamne Tumko Dil Ye",44723,processing,6a48e4884028dc69f7855f4a,,"",,NOT_IN_BROMA,-,-,false,false
"Har Kisike Dil Me Ek",44721,processing,6a48e5624028dc69f7855f4d,,"",,NOT_IN_BROMA,-,-,false,false
"Har Pal Mere Hothon",44713,delivered,6a48e5e24028dc69f7855f50,,"",,NOT_IN_BROMA,-,-,false,false
"Heart is Crazy",44716,delivered,6a48e76e4028dc69f7855f56,,"",,NOT_IN_BROMA,-,-,false,false
"Hawa mein uda",44712,delivered,6a48e6ad4028dc69f7855f53,,"",,NOT_IN_BROMA,-,-,false,false
"Bhool Na Jana Na Hona Anjaan",44717,delivered,6a48ed324028dc69f7855f5e,,"",,NOT_IN_BROMA,-,-,false,false
"Hum Aapke Bina",46796,failed,6a48ef174028dc69f7855f61,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Hum Aise Pyar Ki",44711,delivered,6a48f02e4028dc69f7855f64,,"",,NOT_IN_BROMA,-,-,false,false
"Hum Lakh Chupaye",44709,delivered,6a48f13b4028dc69f7855f6a,,"",BSON_FIXED,NOT_IN_BROMA,-,-,false,false
"Hamein Tumse Hua",44710,delivered,6a48f1654028dc69f7855f6d,,"",,NOT_IN_BROMA,-,-,false,false
"Dil Tera Deewana",44707,delivered,6a48f1744028dc69f7855f70,,"",,NOT_IN_BROMA,-,-,false,false
"Aisaa Lagataa Hai",46795,failed,6a4911d54028dc69f7855fc5,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Hum Tumhare",44699,delivered,6a49b1334028dc69f7855fda,,"",,NOT_IN_BROMA,-,-,false,false
"Aaja Aai Bahar Dil Hai Beqarar",46794,failed,6a48fd854028dc69f7855f8b,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Aaja Ke Intezar Main",46793,failed,6a48fde84028dc69f7855f96,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Aane Se Uske Aaye Bahar",,failed,6a48fe534028dc69f7855f99,,"Connector validation failed: Track 1: missing ISRC",BSON_FIXED,NO_BROMA_ID,-,-,false,false
"Aankh Churaaye",44703,delivered,6a48fed34028dc69f7855f9c,,"",,NOT_IN_BROMA,-,-,false,false
"Aap Jo Mere Meet Na Hote",44696,delivered,6a4902884028dc69f7855f9f,,"",,NOT_IN_BROMA,-,-,false,false
"Aap Ki Nazron Ne Samjha",44698,delivered,6a4903844028dc69f7855fa2,,"",,NOT_IN_BROMA,-,-,false,false
"Aap Ki Nazron Ne",44697,cancelled,6a4904274028dc69f7855fa5,,"",,NOT_IN_BROMA,-,-,false,false
"Ae Dil Kahin Se Unko",44695,cancelled,6a4908fd4028dc69f7855fad,,"",,NOT_IN_BROMA,-,-,false,false
"Sheeshe Ka Tha Dil Mera",44692,cancelled,6a49097d4028dc69f7855fb0,,"",,NOT_IN_BROMA,-,-,false,false
"Ae Dil-E-Nadan",44689,delivered,6a49098c4028dc69f7855fb3,,"",,NOT_IN_BROMA,-,-,false,false
"Aankh Milakar Loot Liya Dil",44693,cancelled,6a4909f94028dc69f7855fb6,,"",,NOT_IN_BROMA,-,-,false,false
"Ae Hawa Mere Sang Sang Chal",46792,failed,6a490ae64028dc69f7855fb9,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Ae Hawa Mere Sang",46791,failed,6a4910ef4028dc69f7855fbf,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Ae Ishq Humein Barbaad",46790,failed,6a4911634028dc69f7855fc2,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Hum Teri Mohabbat",44686,delivered,6a49a6194028dc69f7855fcb,,"",,NOT_IN_BROMA,-,-,false,false
"Hum To Tujhs",44684,delivered,6a49af624028dc69f7855fce,,"",,NOT_IN_BROMA,-,-,false,false
"Hum To Tujhse Mohabbat",44682,delivered,6a49afd94028dc69f7855fd1,,"",,NOT_IN_BROMA,-,-,false,false
"Hum To Tujhse",44683,delivered,6a49b0454028dc69f7855fd4,,"",,NOT_IN_BROMA,-,-,false,false
"Hum Tumhare Hain",46789,failed,6a49b0ad4028dc69f7855fd7,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Hum Tumhein Itna",44679,delivered,6a49b1af4028dc69f7855fdd,,"",BSON_FIXED,NOT_IN_BROMA,-,-,false,false
"Hum Tumhein Pyar",44675,delivered,6a49b2194028dc69f7855fe0,,"",,NOT_IN_BROMA,-,-,false,false
"Hum Tumko Nigahon",44678,delivered,6a49b2eb4028dc69f7855fe3,,"",,NOT_IN_BROMA,-,-,false,false
"Hum Tumko",46788,failed,6a49b3594028dc69f7855fe6,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Hum Unse Mohabbat",44672,delivered,6a49b5644028dc69f7855fef,,"",,NOT_IN_BROMA,-,-,false,false
"Hum Yaar Hai Tumhare",44673,delivered,6a49b6134028dc69f7855ff2,,"",,NOT_IN_BROMA,-,-,false,false
"Ankhiyon Ke Jharokhon Se",46787,failed,6a49b66c4028dc69f7855ff5,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Hum Yaar Hai",44671,delivered,6a49b6df4028dc69f7855ff8,,"",,NOT_IN_BROMA,-,-,false,false
"Apni Zulfein Mere Shaanon Pe",46786,failed,6a49b6e44028dc69f7855ffb,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Armaan Hamare",44668,cancelled,6a49b7524028dc69f7855ffe,,"",,NOT_IN_BROMA,-,-,false,false
"Humko Deewana Kar",44669,delivered,6a49b7584028dc69f7856001,,"",,NOT_IN_BROMA,-,-,false,false
"Aur is Dil Mein",46785,failed,6a49b7ad4028dc69f7856005,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Humko Tumse Pyaar Hai",44665,delivered,6a49b7cf4028dc69f785600a,,"",,NOT_IN_BROMA,-,-,false,false
"Humse Sajna Kyon",44667,delivered,6a49b8414028dc69f785600d,,"",,NOT_IN_BROMA,-,-,false,false
"Humse Sajna",44664,delivered,6a49b8bf4028dc69f7856010,,"",,NOT_IN_BROMA,-,-,false,false
"Bahot Khubsurat Hai Mera Sanam",46784,failed,6a49b8e14028dc69f7856013,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Is Pyar Se Meri Taraf Na",44660,delivered,6a49b9714028dc69f7856016,,"",,NOT_IN_BROMA,-,-,false,false
"Pyar Se Meri",44661,delivered,6a49ba1b4028dc69f785601c,,"",,NOT_IN_BROMA,-,-,false,false
"Bahut Der Se Dar Pe Aankh",44662,delivered,6a49ba4e4028dc69f785601f,,"",,NOT_IN_BROMA,-,-,false,false
"Bahut Pyar Karte Hain",44659,delivered,6a49bab04028dc69f7856025,,"",BSON_FIXED,NOT_IN_BROMA,-,-,false,false
"Ishq Na Karna",44658,delivered,6a49bab64028dc69f7856028,,"",,NOT_IN_BROMA,-,-,false,false
"Bas Tu Hi Tu Meri Dua",44655,delivered,6a49bb1f4028dc69f785602b,,"",,NOT_IN_BROMA,-,-,false,false
"Itna Main Chaahoon",44656,delivered,6a49bbc34028dc69f785602e,,"",,NOT_IN_BROMA,-,-,false,false
"Jaaneman Jaaneman",44657,delivered,6a49bc644028dc69f7856031,,"",,NOT_IN_BROMA,-,-,false,false
"Jab Jab Dekhu Tujhe Dil",44654,delivered,6a49bd2a4028dc69f7856034,,"",,NOT_IN_BROMA,-,-,false,false
"Jab Se Tumhein",44653,delivered,6a49bdde4028dc69f7856037,,"",,NOT_IN_BROMA,-,-,false,false
"Ka Dekhela Aise Hans",44652,delivered,6a49c6b24028dc69f7856061,,"",,NOT_IN_BROMA,-,-,false,false
"Bhooli Bisri Ek Kahani",44883,delivered,6a49be574028dc69f785603a,,"",,NOT_IN_BROMA,-,-,false,false
"Jahan Khushi Milati Hai",44880,delivered,6a49be894028dc69f785603d,,"",,NOT_IN_BROMA,-,-,false,false
"Bindiya Chamkegi Chudi Khankegi",44879,delivered,6a49bebb4028dc69f7856040,,"",,NOT_IN_BROMA,-,-,false,false
"Chahe Mera Dil Jaaye",44881,delivered,6a49bf0d4028dc69f7856043,,"",,NOT_IN_BROMA,-,-,false,false
"Janam Janam Jo Sath Nibhaye",44878,processing,6a49bf794028dc69f7856046,,"",,NOT_IN_BROMA,-,-,false,false
"Chale To Kat Hi Jayega Safar",44875,delivered,6a49bf864028dc69f7856049,,"",,NOT_IN_BROMA,-,-,false,false
"Janam Janam Jo Sath",44877,delivered,6a49c0034028dc69f785604c,,"",,NOT_IN_BROMA,-,-,false,false
"Jeeta Tha Jiske Liye",44876,delivered,6a49c0924028dc69f785604f,,"",,NOT_IN_BROMA,-,-,false,false
"Hum To Tujhse Mohabbat",44872,delivered,6a49c37c4028dc69f7856052,,"",,NOT_IN_BROMA,-,-,false,false
"Jeeta Tha Jiske",44871,delivered,6a49c4504028dc69f7856055,,"",,NOT_IN_BROMA,-,-,false,false
"Jina Sirf Mer",44869,cancelled,6a49c4b64028dc69f7856058,,"Release deleted by admin",,NOT_IN_BROMA,-,-,false,false
"Jina Sirf Mere",46783,failed,6a49c52c4028dc69f785605b,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Ka Dekhela Aise Hans Ke",44868,delivered,6a49c62b4028dc69f785605e,,"",,NOT_IN_BROMA,-,-,false,false
"Kab Tak Yaad Karoon Main",44867,delivered,6a49c74e4028dc69f7856064,,"",,NOT_IN_BROMA,-,-,false,false
"Kab Tak Yaad Karoon",44866,delivered,6a49c7ca4028dc69f7856067,,"",,NOT_IN_BROMA,-,-,false,false
"Kab Tak Yaad Karu",46782,failed,6a49c8594028dc69f785606a,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Kah Ke Babu Sona",44863,delivered,6a49c8de4028dc69f785606d,,"",,NOT_IN_BROMA,-,-,false,false
"Kahin Mujhe Pyar Hua Toh",44864,cancelled,6a49c95d4028dc69f7856070,,"Release deleted by admin",,NOT_IN_BROMA,-,-,false,false
"Kahin Mujhe Pyar Hua",44862,delivered,6a49ca4a4028dc69f7856073,,"",,NOT_IN_BROMA,-,-,false,false
"Kahin mujhe pyar",44858,delivered,6a49cab44028dc69f7856076,,"",,NOT_IN_BROMA,-,-,false,false
"Kamar Me Pareshani",44857,processing,6a49cb3a4028dc69f7856079,,"",,NOT_IN_BROMA,-,-,false,false
"Kar Lo Tum Kadar Hamari",44859,processing,6a49cbc34028dc69f785607c,,"",,NOT_IN_BROMA,-,-,false,false
"Kar Lo Tum Kadar",44636,delivered,6a49cc324028dc69f785607f,,"",,NOT_IN_BROMA,-,-,false,false
"Kar Lo Tum",44633,delivered,6a49cc9f4028dc69f7856082,,"",,NOT_IN_BROMA,-,-,false,false
"Kaun Disha Mein Leke Chala",44637,delivered,6a49cd314028dc69f7856085,,"",,NOT_IN_BROMA,-,-,false,false
"Kaun disha mein",44856,delivered,6a49cdcc4028dc69f7856088,,"",,NOT_IN_BROMA,-,-,false,false
"Kaun Hai Jo Sapno Mein",44635,delivered,6a49ce6c4028dc69f785608e,,"",,NOT_IN_BROMA,-,-,false,false
"Khamoshi Hai Ek Baja Hai",44855,delivered,6a49cee14028dc69f7856091,,"",,NOT_IN_BROMA,-,-,false,false
"Khel Wohi Phir Aaj",44838,delivered,6a49cf4d4028dc69f7856094,,"",,NOT_IN_BROMA,-,-,false,false
"Dekha Hai Pehli Baar Sajan",44626,delivered,6a49cf724028dc69f7856097,,"",,NOT_IN_BROMA,-,-,false,false
"Aaj Pehli Baar Dil Ki Baat",44634,delivered,6a49cfd74028dc69f785609a,,"",,NOT_IN_BROMA,-,-,false,false
"Khushboo si hawaon",44629,delivered,6a49d0044028dc69f785609d,,"",,NOT_IN_BROMA,-,-,false,false
"Tere Naam Humne Kiya Hai",44837,delivered,6a49d0714028dc69f78560a0,,"",,NOT_IN_BROMA,-,-,false,false
"Khushi chha jaaye",44630,delivered,6a49d07e4028dc69f78560a3,,"",,NOT_IN_BROMA,-,-,false,false
"Rab Ne Banaya Tujhko",44628,delivered,6a49d0c64028dc69f78560a6,,"",,NOT_IN_BROMA,-,-,false,false
"Khwaabon ka hai",46781,failed,6a49d0ed4028dc69f78560a9,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Mera Mann Dole Mera Tan Dole",46780,failed,6a49d11c4028dc69f78560ac,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Tu Hi Dhoondti Hai Ye Pagal",44632,delivered,6a49d1794028dc69f78560af,,"",,NOT_IN_BROMA,-,-,false,false
"Kisi Aur Ke Naam",46779,failed,6a49d19d4028dc69f78560b2,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Kahe Tu Paas Aa",44620,delivered,6a49d1d14028dc69f78560b5,,"",,NOT_IN_BROMA,-,-,false,false
"Odhni Fisal Rahi Hai",44623,delivered,6a49d21d4028dc69f78560b8,,"",,NOT_IN_BROMA,-,-,false,false
"Zindagi Dene Wale Sun",44627,delivered,6a49d2754028dc69f78560bb,,"",,NOT_IN_BROMA,-,-,false,false
"Chori Chori Dil Tera Churayenge Jo",46778,failed,6a49d2c14028dc69f78560be,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Is Tarah Aashiqi Ka Asar",46777,failed,6a49d3614028dc69f78560c4,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Wo Dil Kahin Se Laoon",46776,failed,6a49d3ad4028dc69f78560c7,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Ankhiyon Ke Jharokhon Se",44612,delivered,6a49d5404028dc69f78560d0,,"",,NOT_IN_BROMA,-,-,false,false
"Aisaa Lagataa Hai",46775,failed,6a49d5584028dc69f78560d3,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Aap Ki Nazron Ne",46774,failed,6a49d5774028dc69f78560d6,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Aankh Churaaye",44606,cancelled,6a49d5864028dc69f78560d9,,"",,NOT_IN_BROMA,-,-,false,false
"Aaja Ke Intezar Main",44601,delivered,6a49d5f54028dc69f78560e8,,"",,NOT_IN_BROMA,-,-,false,false
"Ae Hawa Mere Sang",46773,failed,6a49d61a4028dc69f78560ee,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Bindiya Chamkegi Chudi Khankegi",46772,failed,6a49d6204028dc69f78560f1,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Chahe Mera Dil Jaaye",44596,delivered,6a49d6294028dc69f78560f4,,"",,NOT_IN_BROMA,-,-,false,false
"Aisaa Lagataa Hai",46771,failed,6a49d6434028dc69f78560f7,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Chale To Kat Hi Jayega",46770,failed,6a49d76e4028dc69f78560fd,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dur Se Dekha Tujhko",46769,failed,6a49d7b94028dc69f7856100,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Panchhi Banu Udti Phiru",44589,delivered,6a49d7d54028dc69f7856106,,"",,NOT_IN_BROMA,-,-,false,false
"Ye Galiyan Ye Chaubara",46768,failed,6a49d7f54028dc69f7856109,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Tu Mera Hai",44590,delivered,6a49d8194028dc69f785610c,,"",,NOT_IN_BROMA,-,-,false,false
"Mukhda Chand Ka Tukda",44586,processing,6a49d83a4028dc69f7856112,,"",,NOT_IN_BROMA,-,-,false,false
"Desh Se Pardesh Bulaye Re",46767,failed,6a49d92e4028dc69f7856115,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Hai Kahi",44584,delivered,6a49d9894028dc69f7856118,,"",,NOT_IN_BROMA,-,-,false,false
"Dil Ke Armaan Aansuon Mein Beh Gaye",46766,failed,6a49db534028dc69f785611e,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Ki Girah Khol Do",44582,delivered,6a49dbb94028dc69f7856121,,"",,NOT_IN_BROMA,-,-,false,false
"Dil Ki Mehfil",44581,delivered,6a49dc484028dc69f7856124,,"",,NOT_IN_BROMA,-,-,false,false
